NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO_CCR4_NOT_COMPLEX	GO_CCR4_NOT_COMPLEX		16	-0.37534896	-0.8797321	0.63915545	0.97905624	1.0	5671	tags=44%, list=29%, signal=61%	
GO_NEURON_DEATH_IN_RESPONSE_TO_OXIDATIVE_STRESS	GO_NEURON_DEATH_IN_RESPONSE_TO_OXIDATIVE_STRESS		26	-0.3364505	-0.8794996	0.6642066	0.9792566	1.0	3470	tags=38%, list=18%, signal=47%	
GO_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY	GO_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY		211	-0.23491594	-0.8794195	0.8100649	0.97901195	1.0	5605	tags=35%, list=29%, signal=48%	
GO_LEFT_RIGHT_PATTERN_FORMATION	GO_LEFT_RIGHT_PATTERN_FORMATION		21	-0.35410827	-0.8793471	0.65185183	0.97872853	1.0	2375	tags=24%, list=12%, signal=27%	
GO_GLUTATHIONE_PEROXIDASE_ACTIVITY	GO_GLUTATHIONE_PEROXIDASE_ACTIVITY		17	-0.36917984	-0.8789716	0.6419048	0.9793462	1.0	1638	tags=24%, list=8%, signal=26%	
GO_ACTIN_FILAMENT_BINDING	GO_ACTIN_FILAMENT_BINDING		167	-0.24411522	-0.87846094	0.81271476	0.9803376	1.0	4477	tags=24%, list=23%, signal=31%	
GO_TEMPERATURE_HOMEOSTASIS	GO_TEMPERATURE_HOMEOSTASIS		158	-0.24526681	-0.87841564	0.77213115	0.9799936	1.0	3082	tags=18%, list=16%, signal=22%	
GO_REGULATION_OF_PROTEIN_DEPOLYMERIZATION	GO_REGULATION_OF_PROTEIN_DEPOLYMERIZATION		71	-0.27506864	-0.8782936	0.68896925	0.97987074	1.0	3601	tags=24%, list=18%, signal=29%	
GO_TRANSLATION_REPRESSOR_ACTIVITY	GO_TRANSLATION_REPRESSOR_ACTIVITY		23	-0.34548172	-0.87820125	0.6445242	0.979655	1.0	3158	tags=22%, list=16%, signal=26%	
GO_NEGATIVE_REGULATION_OF_OSSIFICATION	GO_NEGATIVE_REGULATION_OF_OSSIFICATION		63	-0.28515184	-0.8780703	0.6869565	0.9795761	1.0	2654	tags=17%, list=14%, signal=20%	
GO_PHOSPHORIC_DIESTER_HYDROLASE_ACTIVITY	GO_PHOSPHORIC_DIESTER_HYDROLASE_ACTIVITY		85	-0.2695447	-0.8779355	0.7375	0.9795023	1.0	2804	tags=16%, list=14%, signal=19%	
GO_POSITIVE_REGULATION_OF_ANION_TRANSPORT	GO_POSITIVE_REGULATION_OF_ANION_TRANSPORT		42	-0.299913	-0.87770617	0.6766784	0.9796911	1.0	4119	tags=31%, list=21%, signal=39%	
GO_RNA_POLYMERASE_COMPLEX	GO_RNA_POLYMERASE_COMPLEX		105	-0.25638193	-0.8776363	0.7287234	0.9794063	1.0	3138	tags=23%, list=16%, signal=27%	
GO_CILIARY_MEMBRANE	GO_CILIARY_MEMBRANE		54	-0.28524625	-0.87758446	0.6916221	0.9790847	1.0	3272	tags=17%, list=17%, signal=20%	
GO_REGULATION_OF_ANOIKIS	GO_REGULATION_OF_ANOIKIS		22	-0.34770298	-0.8773556	0.6387337	0.9792597	1.0	156	tags=9%, list=1%, signal=9%	
GO_PHOSPHATASE_ACTIVATOR_ACTIVITY	GO_PHOSPHATASE_ACTIVATOR_ACTIVITY		16	-0.38021147	-0.8770671	0.609489	0.97960496	1.0	1810	tags=25%, list=9%, signal=28%	
GO_GLIOGENESIS	GO_GLIOGENESIS		245	-0.2360817	-0.87705624	0.81043476	0.9791584	1.0	4897	tags=27%, list=25%, signal=35%	
GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_PHOSPHATASE_ACTIVITY	GO_TRANSMEMBRANE_RECEPTOR_PROTEIN_PHOSPHATASE_ACTIVITY		15	-0.37619206	-0.8766007	0.6368613	0.9799866	1.0	1691	tags=20%, list=9%, signal=22%	
GO_REGULATION_OF_SUPEROXIDE_ANION_GENERATION	GO_REGULATION_OF_SUPEROXIDE_ANION_GENERATION		21	-0.3480961	-0.8760877	0.6598891	0.9809537	1.0	1622	tags=19%, list=8%, signal=21%	
GO_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	GO_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY		86	-0.26808688	-0.87605935	0.72271913	0.9805578	1.0	2694	tags=16%, list=14%, signal=19%	
GO_HAIR_FOLLICLE_MATURATION	GO_HAIR_FOLLICLE_MATURATION		16	-0.37216625	-0.8759891	0.6448598	0.9802908	1.0	2343	tags=19%, list=12%, signal=21%	
GO_CELLULAR_RESPONSE_TO_DEXAMETHASONE_STIMULUS	GO_CELLULAR_RESPONSE_TO_DEXAMETHASONE_STIMULUS		27	-0.32489523	-0.8757288	0.66061705	0.9805218	1.0	3650	tags=33%, list=19%, signal=41%	
GO_NUCLEOSIDE_TRIPHOSPHATASE_REGULATOR_ACTIVITY	GO_NUCLEOSIDE_TRIPHOSPHATASE_REGULATOR_ACTIVITY		305	-0.22791374	-0.87501025	0.875	0.9820582	1.0	3040	tags=20%, list=15%, signal=23%	
GO_REGULATION_OF_CHROMATIN_ORGANIZATION	GO_REGULATION_OF_CHROMATIN_ORGANIZATION		166	-0.24383311	-0.8749171	0.7796902	0.98184437	1.0	3261	tags=18%, list=17%, signal=21%	
GO_CELLULAR_RESPONSE_TO_DSRNA	GO_CELLULAR_RESPONSE_TO_DSRNA		20	-0.35334268	-0.8747822	0.65498155	0.9817349	1.0	1452	tags=20%, list=7%, signal=22%	
GO_ENTRAINMENT_OF_CIRCADIAN_CLOCK_BY_PHOTOPERIOD	GO_ENTRAINMENT_OF_CIRCADIAN_CLOCK_BY_PHOTOPERIOD		20	-0.35474107	-0.87469196	0.6544118	0.9815145	1.0	2624	tags=25%, list=13%, signal=29%	
GO_POSITIVE_REGULATION_OF_CILIUM_ASSEMBLY	GO_POSITIVE_REGULATION_OF_CILIUM_ASSEMBLY		21	-0.3483609	-0.87451625	0.64136624	0.9815276	1.0	4271	tags=29%, list=22%, signal=36%	
GO_MITOCHONDRIAL_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	GO_MITOCHONDRIAL_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT		24	-0.34214923	-0.8743348	0.66848814	0.98157364	1.0	4758	tags=29%, list=24%, signal=38%	
GO_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_LINEAR_AMIDES	GO_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_LINEAR_AMIDES		68	-0.2769618	-0.87419933	0.71153843	0.98147035	1.0	5226	tags=34%, list=27%, signal=46%	
GO_TRANSFERASE_COMPLEX_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS	GO_TRANSFERASE_COMPLEX_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS		240	-0.2322638	-0.8741949	0.8322148	0.9810133	1.0	3138	tags=20%, list=16%, signal=24%	
GO_SUPEROXIDE_ANION_GENERATION	GO_SUPEROXIDE_ANION_GENERATION		30	-0.32844397	-0.87416	0.627907	0.9806402	1.0	1797	tags=23%, list=9%, signal=26%	
GO_GLYCOGEN_BIOSYNTHETIC_PROCESS	GO_GLYCOGEN_BIOSYNTHETIC_PROCESS		38	-0.30767924	-0.8736571	0.6822917	0.98156255	1.0	2823	tags=26%, list=14%, signal=31%	
GO_MODIFICATION_DEPENDENT_PROTEIN_BINDING	GO_MODIFICATION_DEPENDENT_PROTEIN_BINDING		137	-0.24702793	-0.8729275	0.75407165	0.98313373	1.0	3949	tags=26%, list=20%, signal=32%	
GO_NEUROEPITHELIAL_CELL_DIFFERENTIATION	GO_NEUROEPITHELIAL_CELL_DIFFERENTIATION		46	-0.30401176	-0.87279636	0.65682656	0.9830384	1.0	3304	tags=24%, list=17%, signal=29%	
GO_RESPONSE_TO_UV	GO_RESPONSE_TO_UV		130	-0.24653542	-0.872795	0.7802013	0.9825691	1.0	4431	tags=30%, list=23%, signal=38%	
GO_REGULATION_OF_MICROTUBULE_POLYMERIZATION	GO_REGULATION_OF_MICROTUBULE_POLYMERIZATION		47	-0.2964265	-0.872389	0.6802842	0.98317456	1.0	1129	tags=13%, list=6%, signal=14%	
GO_ADHERENS_JUNCTION_ORGANIZATION	GO_ADHERENS_JUNCTION_ORGANIZATION		57	-0.28585938	-0.8722009	0.68251276	0.98322326	1.0	2483	tags=18%, list=13%, signal=20%	
GO_RNA_CAP_BINDING	GO_RNA_CAP_BINDING		17	-0.36284968	-0.8721697	0.62633455	0.9828342	1.0	5494	tags=53%, list=28%, signal=73%	
GO_NEGATIVE_REGULATION_OF_HEART_CONTRACTION	GO_NEGATIVE_REGULATION_OF_HEART_CONTRACTION		18	-0.3634098	-0.8720247	0.6504673	0.98277384	1.0	3131	tags=28%, list=16%, signal=33%	
GO_UBIQUITIN_LIKE_PROTEIN_BINDING	GO_UBIQUITIN_LIKE_PROTEIN_BINDING		94	-0.2624033	-0.8718106	0.74647886	0.98293024	1.0	4026	tags=29%, list=21%, signal=36%	
GO_MACROPHAGE_MIGRATION	GO_MACROPHAGE_MIGRATION		43	-0.29552296	-0.8717832	0.6582734	0.98254013	1.0	4094	tags=33%, list=21%, signal=41%	
GO_POSITIVE_REGULATION_OF_MAP_KINASE_ACTIVITY	GO_POSITIVE_REGULATION_OF_MAP_KINASE_ACTIVITY		236	-0.2323623	-0.8714999	0.8643791	0.98283404	1.0	4867	tags=30%, list=25%, signal=39%	
GO_REGULATION_OF_TELOMERE_CAPPING	GO_REGULATION_OF_TELOMERE_CAPPING		26	-0.3354879	-0.87134886	0.6498258	0.9827666	1.0	4539	tags=31%, list=23%, signal=40%	
GO_PLASMINOGEN_ACTIVATION	GO_PLASMINOGEN_ACTIVATION		22	-0.34202516	-0.87126327	0.65	0.98252565	1.0	1346	tags=14%, list=7%, signal=15%	
GO_ENDOPLASMIC_RETICULUM_SUBCOMPARTMENT	GO_ENDOPLASMIC_RETICULUM_SUBCOMPARTMENT		24	-0.34078577	-0.8712541	0.6660448	0.98208416	1.0	3833	tags=38%, list=20%, signal=47%	
GO_NEGATIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT	GO_NEGATIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT		54	-0.28818944	-0.8704438	0.7067669	0.9838734	1.0	3795	tags=30%, list=19%, signal=37%	
GO_MAST_CELL_MEDIATED_IMMUNITY	GO_MAST_CELL_MEDIATED_IMMUNITY		43	-0.29194584	-0.8703318	0.6838488	0.9837171	1.0	2496	tags=26%, list=13%, signal=29%	
GO_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	GO_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE		19	-0.36299202	-0.8703292	0.6714542	0.9832539	1.0	4146	tags=53%, list=21%, signal=67%	
GO_GOLGI_ORGANIZATION	GO_GOLGI_ORGANIZATION		124	-0.24904901	-0.870067	0.77652735	0.9835358	1.0	4819	tags=29%, list=25%, signal=38%	
GO_MOLTING_CYCLE_PROCESS	GO_MOLTING_CYCLE_PROCESS		75	-0.27048275	-0.86995876	0.734767	0.9833733	1.0	2924	tags=17%, list=15%, signal=20%	
GO_UBIQUITIN_LIGASE_COMPLEX	GO_UBIQUITIN_LIGASE_COMPLEX		272	-0.23099807	-0.8699321	0.85303515	0.98298883	1.0	5515	tags=34%, list=28%, signal=46%	
GO_SODIUM_ION_HOMEOSTASIS	GO_SODIUM_ION_HOMEOSTASIS		34	-0.31265575	-0.86977845	0.641953	0.98294556	1.0	4651	tags=26%, list=24%, signal=35%	
GO_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	GO_GLUTAMINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS		59	-0.28473508	-0.8697304	0.7119565	0.9826194	1.0	3433	tags=24%, list=17%, signal=29%	
GO_VIRAL_LIFE_CYCLE	GO_VIRAL_LIFE_CYCLE		306	-0.22674277	-0.86965764	0.8862876	0.98235637	1.0	2204	tags=14%, list=11%, signal=16%	
GO_TUBE_CLOSURE	GO_TUBE_CLOSURE		82	-0.26768076	-0.86960804	0.7606112	0.9820162	1.0	4931	tags=27%, list=25%, signal=36%	
GO_PROTEIN_LOCALIZATION_TO_NUCLEUS	GO_PROTEIN_LOCALIZATION_TO_NUCLEUS		243	-0.23111781	-0.8695425	0.86734694	0.9817217	1.0	3765	tags=21%, list=19%, signal=26%	
GO_POSITIVE_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION	GO_POSITIVE_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION		28	-0.32754686	-0.86943865	0.68551236	0.9815449	1.0	4094	tags=32%, list=21%, signal=41%	
GO_EXTRACELLULAR_LIGAND_GATED_ION_CHANNEL_ACTIVITY	GO_EXTRACELLULAR_LIGAND_GATED_ION_CHANNEL_ACTIVITY		31	-0.31975397	-0.8693901	0.672043	0.9812181	1.0	6038	tags=29%, list=31%, signal=42%	
GO_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS	GO_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS		301	-0.2264325	-0.869187	0.88589543	0.98129797	1.0	4180	tags=24%, list=21%, signal=30%	
GO_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT	GO_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT		102	-0.2575705	-0.8691175	0.7408759	0.98101634	1.0	3819	tags=25%, list=19%, signal=30%	
GO_HISTONE_H4_ACETYLATION	GO_HISTONE_H4_ACETYLATION		61	-0.27867445	-0.8688968	0.7166065	0.9811317	1.0	4566	tags=31%, list=23%, signal=40%	
GO_CELLULAR_PROCESS_INVOLVED_IN_REPRODUCTION_IN_MULTICELLULAR_ORGANISM	GO_CELLULAR_PROCESS_INVOLVED_IN_REPRODUCTION_IN_MULTICELLULAR_ORGANISM		249	-0.23032002	-0.86887217	0.8679245	0.98072565	1.0	3605	tags=21%, list=18%, signal=26%	
GO_HEAD_MORPHOGENESIS	GO_HEAD_MORPHOGENESIS		35	-0.3089255	-0.8676517	0.7075307	0.9835357	1.0	3965	tags=31%, list=20%, signal=39%	
GO_REGULATION_OF_POSTSYNAPSE_ORGANIZATION	GO_REGULATION_OF_POSTSYNAPSE_ORGANIZATION		87	-0.2614387	-0.8673101	0.75261325	0.9840209	1.0	5434	tags=31%, list=28%, signal=43%	
GO_REGULATION_OF_CATION_CHANNEL_ACTIVITY	GO_REGULATION_OF_CATION_CHANNEL_ACTIVITY		131	-0.24871324	-0.8669266	0.81403506	0.98459	1.0	3823	tags=24%, list=19%, signal=29%	
GO_MEGAKARYOCYTE_DIFFERENTIATION	GO_MEGAKARYOCYTE_DIFFERENTIATION		66	-0.27798638	-0.8668445	0.73188406	0.9843635	1.0	4654	tags=29%, list=24%, signal=38%	
GO_NEURAL_TUBE_FORMATION	GO_NEURAL_TUBE_FORMATION		95	-0.26112783	-0.8668252	0.7669725	0.98394847	1.0	4931	tags=26%, list=25%, signal=35%	
GO_CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT	GO_CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT		173	-0.2413254	-0.8668058	0.82184875	0.9835308	1.0	4937	tags=32%, list=25%, signal=42%	
GO_TISSUE_MIGRATION	GO_TISSUE_MIGRATION		267	-0.2290373	-0.8664168	0.9005059	0.98410684	1.0	4553	tags=25%, list=23%, signal=33%	
GO_NEGATIVE_REGULATION_OF_SPROUTING_ANGIOGENESIS	GO_NEGATIVE_REGULATION_OF_SPROUTING_ANGIOGENESIS		24	-0.3354679	-0.86640495	0.6578483	0.9836714	1.0	1946	tags=25%, list=10%, signal=28%	
GO_CELLULAR_HORMONE_METABOLIC_PROCESS	GO_CELLULAR_HORMONE_METABOLIC_PROCESS		100	-0.25900522	-0.8659883	0.7908163	0.98438287	1.0	4482	tags=24%, list=23%, signal=31%	
GO_CLATHRIN_VESICLE_COAT	GO_CLATHRIN_VESICLE_COAT		24	-0.33678168	-0.86558455	0.67332125	0.9850116	1.0	662	tags=13%, list=3%, signal=13%	
GO_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	GO_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE		69	-0.27552775	-0.86546975	0.73758864	0.98485726	1.0	3917	tags=20%, list=20%, signal=25%	
GO_MICROTUBULE_BASED_TRANSPORT	GO_MICROTUBULE_BASED_TRANSPORT		176	-0.24032968	-0.865016	0.8406305	0.9855982	1.0	4937	tags=28%, list=25%, signal=38%	
GO_MODIFIED_AMINO_ACID_TRANSPORT	GO_MODIFIED_AMINO_ACID_TRANSPORT		21	-0.3449934	-0.86476666	0.64416057	0.9857905	1.0	5443	tags=29%, list=28%, signal=39%	
GO_NEUROTRANSMITTER_BIOSYNTHETIC_PROCESS	GO_NEUROTRANSMITTER_BIOSYNTHETIC_PROCESS		85	-0.26222348	-0.8645962	0.73544973	0.985779	1.0	2933	tags=22%, list=15%, signal=26%	
GO_REGULATION_OF_BONE_REMODELING	GO_REGULATION_OF_BONE_REMODELING		42	-0.3004761	-0.8643116	0.70331585	0.98607904	1.0	4200	tags=38%, list=21%, signal=48%	
GO_TRNA_METHYLATION	GO_TRNA_METHYLATION		38	-0.30655578	-0.8636584	0.69043154	0.9873912	1.0	2878	tags=26%, list=15%, signal=31%	
GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS	GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS		97	-0.2594726	-0.86300737	0.75166667	0.9886891	1.0	3961	tags=26%, list=20%, signal=32%	
GO_PROTEIN_TYROSINE_KINASE_ACTIVITY	GO_PROTEIN_TYROSINE_KINASE_ACTIVITY		123	-0.24713686	-0.86289793	0.8134454	0.9885227	1.0	5100	tags=33%, list=26%, signal=45%	
GO_VENTRICULAR_SEPTUM_DEVELOPMENT	GO_VENTRICULAR_SEPTUM_DEVELOPMENT		62	-0.27897766	-0.862806	0.7288136	0.9883007	1.0	2911	tags=16%, list=15%, signal=19%	
GO_PROTEIN_LOCALIZATION_TO_GOLGI_APPARATUS	GO_PROTEIN_LOCALIZATION_TO_GOLGI_APPARATUS		25	-0.32834208	-0.86244714	0.6598891	0.9888131	1.0	6019	tags=52%, list=31%, signal=75%	
GO_RAB_GTPASE_BINDING	GO_RAB_GTPASE_BINDING		152	-0.242976	-0.8624122	0.8313044	0.9884477	1.0	3040	tags=20%, list=15%, signal=23%	
GO_REGULATION_OF_MAST_CELL_ACTIVATION	GO_REGULATION_OF_MAST_CELL_ACTIVATION		39	-0.30356723	-0.8618378	0.7	0.989553	1.0	1673	tags=18%, list=9%, signal=20%	
GO_C21_STEROID_HORMONE_BIOSYNTHETIC_PROCESS	GO_C21_STEROID_HORMONE_BIOSYNTHETIC_PROCESS		20	-0.34430525	-0.8616191	0.6762712	0.98964494	1.0	4482	tags=40%, list=23%, signal=52%	
GO_DENDRITE_DEVELOPMENT	GO_DENDRITE_DEVELOPMENT		212	-0.23216608	-0.8611031	0.86409396	0.99051803	1.0	3951	tags=23%, list=20%, signal=28%	
GO_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS	GO_NEGATIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS		64	-0.27426597	-0.86099833	0.74381626	0.9903251	1.0	968	tags=9%, list=5%, signal=10%	
GO_CELL_GROWTH	GO_CELL_GROWTH		417	-0.2197059	-0.86084807	0.924031	0.9902545	1.0	2720	tags=16%, list=14%, signal=18%	
GO_RESPONSE_TO_FATTY_ACID	GO_RESPONSE_TO_FATTY_ACID		75	-0.26816243	-0.8608164	0.7463235	0.9898792	1.0	5416	tags=37%, list=28%, signal=51%	
GO_SIN3_TYPE_COMPLEX	GO_SIN3_TYPE_COMPLEX		16	-0.36955595	-0.86065614	0.67395264	0.98985255	1.0	4468	tags=38%, list=23%, signal=49%	
GO_CELL_DEATH_IN_RESPONSE_TO_OXIDATIVE_STRESS	GO_CELL_DEATH_IN_RESPONSE_TO_OXIDATIVE_STRESS		76	-0.26852477	-0.8606369	0.7594502	0.98943776	1.0	4761	tags=34%, list=24%, signal=45%	
GO_RACEMASE_AND_EPIMERASE_ACTIVITY	GO_RACEMASE_AND_EPIMERASE_ACTIVITY		18	-0.3598271	-0.86038876	0.6556777	0.98960626	1.0	2366	tags=22%, list=12%, signal=25%	
GO_ATP_DEPENDENT_MICROTUBULE_MOTOR_ACTIVITY	GO_ATP_DEPENDENT_MICROTUBULE_MOTOR_ACTIVITY		40	-0.3021958	-0.8602156	0.6865672	0.98958546	1.0	4937	tags=33%, list=25%, signal=43%	
GO_CYTOPLASMIC_DYNEIN_COMPLEX	GO_CYTOPLASMIC_DYNEIN_COMPLEX		20	-0.3542244	-0.8600621	0.65340906	0.98953754	1.0	4937	tags=40%, list=25%, signal=53%	
GO_NONRIBOSOMAL_PEPTIDE_BIOSYNTHETIC_PROCESS	GO_NONRIBOSOMAL_PEPTIDE_BIOSYNTHETIC_PROCESS		18	-0.35337326	-0.86000735	0.6743738	0.98922086	1.0	929	tags=11%, list=5%, signal=12%	
GO_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS	GO_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS		101	-0.25875008	-0.8599065	0.77386934	0.98901373	1.0	3069	tags=25%, list=16%, signal=29%	
GO_NEGATIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS	GO_NEGATIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS		126	-0.2464161	-0.859607	0.79545456	0.9893456	1.0	5365	tags=30%, list=27%, signal=41%	
GO_ADA2_GCN5_ADA3_TRANSCRIPTION_ACTIVATOR_COMPLEX	GO_ADA2_GCN5_ADA3_TRANSCRIPTION_ACTIVATOR_COMPLEX		15	-0.37367845	-0.8595167	0.6445672	0.9891279	1.0	4771	tags=47%, list=24%, signal=62%	
GO_NUCLEOTIDE_DIPHOSPHATASE_ACTIVITY	GO_NUCLEOTIDE_DIPHOSPHATASE_ACTIVITY		17	-0.36176258	-0.8593556	0.64652014	0.9891016	1.0	2224	tags=29%, list=11%, signal=33%	
GO_CYTOPLASMIC_STRESS_GRANULE	GO_CYTOPLASMIC_STRESS_GRANULE		56	-0.2846119	-0.85898995	0.72890484	0.9895753	1.0	3810	tags=29%, list=19%, signal=35%	
GO_INTRACILIARY_TRANSPORT_PARTICLE_B	GO_INTRACILIARY_TRANSPORT_PARTICLE_B		19	-0.35583115	-0.85863006	0.6737213	0.99007136	1.0	4916	tags=32%, list=25%, signal=42%	
GO_REGULATION_OF_AMPA_RECEPTOR_ACTIVITY	GO_REGULATION_OF_AMPA_RECEPTOR_ACTIVITY		16	-0.35430995	-0.8584877	0.6567164	0.98999983	1.0	3795	tags=25%, list=19%, signal=31%	
GO_VENTRICULAR_TRABECULA_MYOCARDIUM_MORPHOGENESIS	GO_VENTRICULAR_TRABECULA_MYOCARDIUM_MORPHOGENESIS		15	-0.36756083	-0.857789	0.6624549	0.99135995	1.0	2577	tags=27%, list=13%, signal=31%	
GO_MHC_PROTEIN_BINDING	GO_MHC_PROTEIN_BINDING		37	-0.3025234	-0.8576702	0.70071685	0.99122006	1.0	5176	tags=43%, list=26%, signal=59%	
GO_ENDOCRINE_SYSTEM_DEVELOPMENT	GO_ENDOCRINE_SYSTEM_DEVELOPMENT		98	-0.2584753	-0.85756445	0.78571427	0.99105084	1.0	1179	tags=11%, list=6%, signal=12%	
GO_SYNAPTONEMAL_COMPLEX_ORGANIZATION	GO_SYNAPTONEMAL_COMPLEX_ORGANIZATION		18	-0.35302165	-0.8574096	0.6520147	0.99095786	1.0	1375	tags=17%, list=7%, signal=18%	
GO_INOSITOL_PHOSPHATE_CATABOLIC_PROCESS	GO_INOSITOL_PHOSPHATE_CATABOLIC_PROCESS		15	-0.37372786	-0.85731	0.6709091	0.9907495	1.0	2823	tags=27%, list=14%, signal=31%	
GO_TRANSFERASE_ACTIVITY_TRANSFERRING_NITROGENOUS_GROUPS	GO_TRANSFERASE_ACTIVITY_TRANSFERRING_NITROGENOUS_GROUPS		19	-0.36178872	-0.85730577	0.66786355	0.9902991	1.0	3641	tags=37%, list=19%, signal=45%	
GO_PHOSPHATIDYLINOSITOL_BISPHOSPHATE_BINDING	GO_PHOSPHATIDYLINOSITOL_BISPHOSPHATE_BINDING		88	-0.25897494	-0.8570209	0.7685811	0.9905852	1.0	3624	tags=25%, list=18%, signal=31%	
GO_REGULATORY_RNA_BINDING	GO_REGULATORY_RNA_BINDING		39	-0.30212346	-0.8566356	0.7032374	0.9911367	1.0	4500	tags=28%, list=23%, signal=37%	
GO_GENE_SILENCING_BY_RNA	GO_GENE_SILENCING_BY_RNA		142	-0.2420959	-0.85651267	0.8250825	0.9910085	1.0	4889	tags=28%, list=25%, signal=37%	
GO_NUCLEIC_ACID_PHOSPHODIESTER_BOND_HYDROLYSIS	GO_NUCLEIC_ACID_PHOSPHODIESTER_BOND_HYDROLYSIS		273	-0.2259591	-0.8565003	0.903752	0.9905828	1.0	5073	tags=32%, list=26%, signal=43%	
GO_SYNAPTIC_VESICLE_EXOCYTOSIS	GO_SYNAPTIC_VESICLE_EXOCYTOSIS		90	-0.2575772	-0.85645163	0.76936936	0.990248	1.0	5265	tags=28%, list=27%, signal=38%	
GO_PHOSPHATASE_COMPLEX	GO_PHOSPHATASE_COMPLEX		44	-0.29244643	-0.8563569	0.7152778	0.9900384	1.0	1450	tags=14%, list=7%, signal=15%	
GO_NEGATIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT	GO_NEGATIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT		20	-0.3474597	-0.85625046	0.66485506	0.9898495	1.0	6216	tags=45%, list=32%, signal=66%	
GO_NEGATIVE_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS	GO_NEGATIVE_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS		137	-0.24686499	-0.85607636	0.79280823	0.98985356	1.0	3285	tags=22%, list=17%, signal=26%	
GO_PROTEIN_HOMOOLIGOMERIZATION	GO_PROTEIN_HOMOOLIGOMERIZATION		263	-0.22659726	-0.85567224	0.8954704	0.9904682	1.0	4396	tags=26%, list=22%, signal=33%	
GO_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_IV_ASSEMBLY	GO_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_IV_ASSEMBLY		20	-0.33848032	-0.85544	0.6944938	0.99062485	1.0	6023	tags=40%, list=31%, signal=58%	
GO_ADAPTATION_OF_SIGNALING_PATHWAY	GO_ADAPTATION_OF_SIGNALING_PATHWAY		16	-0.36195022	-0.8554364	0.66486484	0.990175	1.0	2034	tags=19%, list=10%, signal=21%	
GO_PH_REDUCTION	GO_PH_REDUCTION		49	-0.2904273	-0.85499954	0.7241379	0.99089164	1.0	2141	tags=20%, list=11%, signal=23%	
