NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO_CENTRAL_NERVOUS_SYSTEM_NEURON_AXONOGENESIS	GO_CENTRAL_NERVOUS_SYSTEM_NEURON_AXONOGENESIS		31	0.29555783	0.8110389	0.76391983	0.9849299	1.0	5064	tags=45%, list=26%, signal=61%	
GO_HISTONE_H2A_UBIQUITINATION	GO_HISTONE_H2A_UBIQUITINATION		25	0.31253242	0.81092083	0.74208146	0.9846126	1.0	2700	tags=28%, list=14%, signal=32%	
GO_RNA_POLYADENYLATION	GO_RNA_POLYADENYLATION		45	0.26610097	0.81087536	0.8061002	0.9841623	1.0	2773	tags=20%, list=14%, signal=23%	
GO_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_3_COMPLEX	GO_EUKARYOTIC_TRANSLATION_INITIATION_FACTOR_3_COMPLEX		16	0.3387469	0.8107577	0.7505721	0.98383945	1.0	1599	tags=19%, list=8%, signal=20%	
GO_MULTI_ORGANISM_BEHAVIOR	GO_MULTI_ORGANISM_BEHAVIOR		50	0.2645285	0.8096698	0.79392624	0.98539823	1.0	4180	tags=22%, list=21%, signal=28%	
GO_SYNAPTIC_VESICLE_LOCALIZATION	GO_SYNAPTIC_VESICLE_LOCALIZATION		54	0.25793457	0.8084544	0.8555305	0.9871354	1.0	2371	tags=17%, list=12%, signal=19%	
GO_MEMBRANE_LIPID_CATABOLIC_PROCESS	GO_MEMBRANE_LIPID_CATABOLIC_PROCESS		30	0.29568496	0.8083982	0.7649667	0.9866939	1.0	2834	tags=20%, list=14%, signal=23%	
GO_RUFFLE_ORGANIZATION	GO_RUFFLE_ORGANIZATION		48	0.2672234	0.80823547	0.7798165	0.98642653	1.0	2166	tags=23%, list=11%, signal=26%	
GO_GLYCOLIPID_BIOSYNTHETIC_PROCESS	GO_GLYCOLIPID_BIOSYNTHETIC_PROCESS		58	0.2566631	0.8074821	0.8337292	0.98732245	1.0	3246	tags=22%, list=17%, signal=27%	
GO_AUTOPHAGOSOME_ORGANIZATION	GO_AUTOPHAGOSOME_ORGANIZATION		90	0.23735805	0.8073	0.8567901	0.98711747	1.0	2940	tags=22%, list=15%, signal=26%	
GO_PHAGOPHORE_ASSEMBLY_SITE	GO_PHAGOPHORE_ASSEMBLY_SITE		29	0.2969284	0.80716866	0.7593819	0.9868057	1.0	3953	tags=34%, list=20%, signal=43%	
GO_RNA_METHYLATION	GO_RNA_METHYLATION		75	0.2411138	0.80698055	0.8755981	0.9866015	1.0	4855	tags=37%, list=25%, signal=49%	
GO_NEGATIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	GO_NEGATIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY		27	0.2990838	0.80685556	0.7521552	0.9862971	1.0	90	tags=7%, list=0%, signal=7%	
GO_FACE_DEVELOPMENT	GO_FACE_DEVELOPMENT		47	0.27037928	0.806399	0.80536914	0.9865973	1.0	2960	tags=19%, list=15%, signal=22%	
GO_GAP_JUNCTION	GO_GAP_JUNCTION		18	0.32728723	0.80618167	0.7368421	0.9864538	1.0	3482	tags=17%, list=18%, signal=20%	
GO_PROTEIN_HOMOTETRAMERIZATION	GO_PROTEIN_HOMOTETRAMERIZATION		73	0.2483645	0.80612606	0.8697674	0.98600924	1.0	3629	tags=22%, list=18%, signal=27%	
GO_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT	GO_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT		46	0.26744998	0.80545115	0.76870745	0.9867219	1.0	1365	tags=13%, list=7%, signal=14%	
GO_REGULATION_OF_STEROID_METABOLIC_PROCESS	GO_REGULATION_OF_STEROID_METABOLIC_PROCESS		102	0.23089872	0.80489206	0.9137931	0.98721516	1.0	3539	tags=24%, list=18%, signal=29%	
GO_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_BINDING	GO_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_BINDING		41	0.27287132	0.80485255	0.7904762	0.9867519	1.0	1821	tags=22%, list=9%, signal=24%	
GO_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM	GO_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM		167	0.22183837	0.8045399	0.9488491	0.98677015	1.0	4713	tags=30%, list=24%, signal=39%	
GO_GASTRULATION_WITH_MOUTH_FORMING_SECOND	GO_GASTRULATION_WITH_MOUTH_FORMING_SECOND		23	0.31351385	0.8038399	0.796875	0.9875352	1.0	4509	tags=43%, list=23%, signal=56%	
GO_GPI_ANCHOR_METABOLIC_PROCESS	GO_GPI_ANCHOR_METABOLIC_PROCESS		30	0.29382533	0.8037391	0.78117645	0.9871851	1.0	3671	tags=30%, list=19%, signal=37%	
GO_INTRINSIC_COMPONENT_OF_MITOCHONDRIAL_OUTER_MEMBRANE	GO_INTRINSIC_COMPONENT_OF_MITOCHONDRIAL_OUTER_MEMBRANE		21	0.3092996	0.8033645	0.76537585	0.9873219	1.0	4584	tags=33%, list=23%, signal=43%	
GO_TRANSFERASE_ACTIVITY_TRANSFERRING_HEXOSYL_GROUPS	GO_TRANSFERASE_ACTIVITY_TRANSFERRING_HEXOSYL_GROUPS		177	0.2148155	0.802888	0.980344	0.9876165	1.0	3203	tags=19%, list=16%, signal=23%	
GO_MESODERM_DEVELOPMENT	GO_MESODERM_DEVELOPMENT		103	0.23068863	0.8022668	0.92105263	0.9881786	1.0	1083	tags=9%, list=6%, signal=9%	
GO_CORE_PROMOTER_BINDING	GO_CORE_PROMOTER_BINDING		48	0.26266733	0.80166465	0.81627905	0.98875153	1.0	3060	tags=21%, list=16%, signal=25%	
GO_TELOMERASE_HOLOENZYME_COMPLEX	GO_TELOMERASE_HOLOENZYME_COMPLEX		21	0.31138235	0.8013645	0.75838923	0.98876137	1.0	1187	tags=19%, list=6%, signal=20%	
GO_DETECTION_OF_BIOTIC_STIMULUS	GO_DETECTION_OF_BIOTIC_STIMULUS		27	0.29830754	0.7993993	0.7921478	0.99180484	1.0	2023	tags=22%, list=10%, signal=25%	
GO_CELL_REDOX_HOMEOSTASIS	GO_CELL_REDOX_HOMEOSTASIS		67	0.24688664	0.7992673	0.8683603	0.9914847	1.0	4516	tags=34%, list=23%, signal=44%	
GO_AXON_ENSHEATHMENT_IN_CENTRAL_NERVOUS_SYSTEM	GO_AXON_ENSHEATHMENT_IN_CENTRAL_NERVOUS_SYSTEM		18	0.32669455	0.79917824	0.74943566	0.9910849	1.0	3420	tags=28%, list=17%, signal=34%	
GO_METALLOEXOPEPTIDASE_ACTIVITY	GO_METALLOEXOPEPTIDASE_ACTIVITY		48	0.2639147	0.79895735	0.8293217	0.9909209	1.0	5125	tags=29%, list=26%, signal=39%	
GO_RRNA_MODIFICATION	GO_RRNA_MODIFICATION		33	0.28338832	0.79821193	0.7986111	0.9917148	1.0	1485	tags=12%, list=8%, signal=13%	
GO_SCF_UBIQUITIN_LIGASE_COMPLEX	GO_SCF_UBIQUITIN_LIGASE_COMPLEX		62	0.24906182	0.7976856	0.8727273	0.99210733	1.0	3998	tags=32%, list=20%, signal=40%	
GO_ALPHA_ACTININ_BINDING	GO_ALPHA_ACTININ_BINDING		22	0.31409407	0.7976238	0.78145695	0.991669	1.0	2252	tags=18%, list=11%, signal=21%	
GO_PHOSPHOLIPID_DEPHOSPHORYLATION	GO_PHOSPHOLIPID_DEPHOSPHORYLATION		32	0.28202742	0.7974514	0.7971698	0.9914261	1.0	548	tags=6%, list=3%, signal=6%	
GO_CORPUS_CALLOSUM_DEVELOPMENT	GO_CORPUS_CALLOSUM_DEVELOPMENT		16	0.3255674	0.79637516	0.7755102	0.9927889	1.0	1140	tags=13%, list=6%, signal=13%	
GO_ERROR_PRONE_TRANSLESION_SYNTHESIS	GO_ERROR_PRONE_TRANSLESION_SYNTHESIS		20	0.314861	0.7962897	0.7410714	0.99238914	1.0	4781	tags=50%, list=24%, signal=66%	
GO_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	GO_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION		16	0.335586	0.7957182	0.752809	0.9928198	1.0	1254	tags=19%, list=6%, signal=20%	
GO_DNA_METHYLATION_OR_DEMETHYLATION	GO_DNA_METHYLATION_OR_DEMETHYLATION		78	0.2413214	0.79541415	0.88495576	0.9927989	1.0	1279	tags=9%, list=7%, signal=10%	
GO_HISTONE_LYSINE_N_METHYLTRANSFERASE_ACTIVITY	GO_HISTONE_LYSINE_N_METHYLTRANSFERASE_ACTIVITY		41	0.26451838	0.7949079	0.82589287	0.9931487	1.0	4096	tags=34%, list=21%, signal=43%	
GO_TRABECULA_MORPHOGENESIS	GO_TRABECULA_MORPHOGENESIS		41	0.26817408	0.79482484	0.8237885	0.9927556	1.0	2510	tags=22%, list=13%, signal=25%	
GO_REGULATION_OF_CELL_DIVISION	GO_REGULATION_OF_CELL_DIVISION		141	0.21998572	0.7942346	0.94749403	0.9931411	1.0	1588	tags=11%, list=8%, signal=11%	
GO_NUCLEOBASE_CONTAINING_COMPOUND_KINASE_ACTIVITY	GO_NUCLEOBASE_CONTAINING_COMPOUND_KINASE_ACTIVITY		42	0.27073777	0.79419607	0.8249453	0.99267054	1.0	3888	tags=29%, list=20%, signal=36%	
GO_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY	GO_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY		32	0.28389883	0.79371375	0.82366073	0.99294883	1.0	709	tags=9%, list=4%, signal=10%	
GO_REGULATION_OF_HISTONE_H3_K4_METHYLATION	GO_REGULATION_OF_HISTONE_H3_K4_METHYLATION		25	0.2965078	0.7937017	0.7651163	0.9924259	1.0	2795	tags=28%, list=14%, signal=33%	
GO_SODIUM_CHANNEL_COMPLEX	GO_SODIUM_CHANNEL_COMPLEX		17	0.3353223	0.792679	0.75	0.993604	1.0	5610	tags=18%, list=29%, signal=25%	
GO_REGULATION_OF_POLYSACCHARIDE_METABOLIC_PROCESS	GO_REGULATION_OF_POLYSACCHARIDE_METABOLIC_PROCESS		36	0.27358225	0.7925725	0.81681037	0.9932498	1.0	3099	tags=25%, list=16%, signal=30%	
GO_ORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_ORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		15	0.33233944	0.792511	0.777042	0.99281764	1.0	129	tags=7%, list=1%, signal=7%	
GO_9PLUS0_NON_MOTILE_CILIUM	GO_9PLUS0_NON_MOTILE_CILIUM		76	0.24439317	0.7922096	0.88095236	0.9927838	1.0	3630	tags=21%, list=18%, signal=26%	
GO_ASPARTATE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS	GO_ASPARTATE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS		21	0.3158118	0.7913326	0.7649667	0.9937498	1.0	46	tags=5%, list=0%, signal=5%	
GO_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY	GO_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY		77	0.24030656	0.7912923	0.88914025	0.99328274	1.0	3991	tags=26%, list=20%, signal=32%	
GO_SKIN_DEVELOPMENT	GO_SKIN_DEVELOPMENT		224	0.20513594	0.7907453	0.9974425	0.99361485	1.0	2916	tags=17%, list=15%, signal=19%	
GO_TOLL_LIKE_RECEPTOR_9_SIGNALING_PATHWAY	GO_TOLL_LIKE_RECEPTOR_9_SIGNALING_PATHWAY		23	0.29921234	0.7906988	0.80309737	0.99314845	1.0	1683	tags=17%, list=9%, signal=19%	
GO_ENDOPEPTIDASE_COMPLEX	GO_ENDOPEPTIDASE_COMPLEX		63	0.2482624	0.78970283	0.86498857	0.99431	1.0	3394	tags=29%, list=17%, signal=34%	
GO_ACTIVIN_BINDING	GO_ACTIVIN_BINDING		15	0.33411732	0.7893178	0.7483871	0.9944152	1.0	2012	tags=20%, list=10%, signal=22%	
GO_EMBRYONIC_HEMOPOIESIS	GO_EMBRYONIC_HEMOPOIESIS		18	0.3314333	0.78919584	0.75869566	0.9940783	1.0	2958	tags=28%, list=15%, signal=33%	
GO_REGULATION_OF_LEUKOCYTE_DEGRANULATION	GO_REGULATION_OF_LEUKOCYTE_DEGRANULATION		43	0.26063642	0.7891883	0.82093024	0.9935505	1.0	1396	tags=9%, list=7%, signal=10%	
GO_PYROPHOSPHATE_HYDROLYSIS_DRIVEN_PROTON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_PYROPHOSPHATE_HYDROLYSIS_DRIVEN_PROTON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		29	0.27995384	0.7889317	0.8123667	0.99344265	1.0	4469	tags=34%, list=23%, signal=45%	
GO_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_NEUROTRANSMITTER_RECEPTOR_LEVELS	GO_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_NEUROTRANSMITTER_RECEPTOR_LEVELS		61	0.2519758	0.78691226	0.87393165	0.9962616	1.0	3465	tags=16%, list=18%, signal=20%	
GO_SERTOLI_CELL_DIFFERENTIATION	GO_SERTOLI_CELL_DIFFERENTIATION		18	0.31514126	0.7853904	0.7719298	0.9982606	1.0	2915	tags=28%, list=15%, signal=33%	
GO_COENZYME_BIOSYNTHETIC_PROCESS	GO_COENZYME_BIOSYNTHETIC_PROCESS		137	0.21683352	0.7850246	0.97202796	0.99833006	1.0	4123	tags=27%, list=21%, signal=34%	
GO_REGULATION_OF_ORGANELLE_ASSEMBLY	GO_REGULATION_OF_ORGANELLE_ASSEMBLY		179	0.21245134	0.78442603	0.9825	0.99876124	1.0	2952	tags=17%, list=15%, signal=20%	
GO_ERBB2_SIGNALING_PATHWAY	GO_ERBB2_SIGNALING_PATHWAY		29	0.2897294	0.7841843	0.79812205	0.998604	1.0	1471	tags=14%, list=7%, signal=15%	
GO_VITAMIN_METABOLIC_PROCESS	GO_VITAMIN_METABOLIC_PROCESS		121	0.22033292	0.7839121	0.94239634	0.9984724	1.0	2684	tags=16%, list=14%, signal=18%	
GO_INTRA_S_DNA_DAMAGE_CHECKPOINT	GO_INTRA_S_DNA_DAMAGE_CHECKPOINT		15	0.32674867	0.7839101	0.75757575	0.9979356	1.0	3579	tags=33%, list=18%, signal=41%	
GO_NUCLEAR_PERIPHERY	GO_NUCLEAR_PERIPHERY		124	0.22199082	0.7838409	0.9498861	0.9975075	1.0	2675	tags=22%, list=14%, signal=25%	
GO_ISOPRENOID_BIOSYNTHETIC_PROCESS	GO_ISOPRENOID_BIOSYNTHETIC_PROCESS		25	0.29619402	0.78378034	0.7827051	0.9970631	1.0	4243	tags=28%, list=22%, signal=36%	
GO_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION	GO_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION		26	0.296277	0.7837563	0.8065268	0.9965609	1.0	3897	tags=27%, list=20%, signal=34%	
GO_COLLAGEN_CATABOLIC_PROCESS	GO_COLLAGEN_CATABOLIC_PROCESS		39	0.27068064	0.7832623	0.82894737	0.9968336	1.0	409	tags=8%, list=2%, signal=8%	
GO_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY	GO_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY		117	0.22087303	0.78314066	0.951049	0.9964801	1.0	4120	tags=24%, list=21%, signal=30%	
GO_RNA_METHYLTRANSFERASE_ACTIVITY	GO_RNA_METHYLTRANSFERASE_ACTIVITY		63	0.2444633	0.7830238	0.8869565	0.99612105	1.0	4855	tags=40%, list=25%, signal=53%	
GO_SPLICEOSOMAL_SNRNP_ASSEMBLY	GO_SPLICEOSOMAL_SNRNP_ASSEMBLY		38	0.26980174	0.78296286	0.8221258	0.99566865	1.0	3168	tags=29%, list=16%, signal=34%	
GO_ACROSOMAL_VESICLE	GO_ACROSOMAL_VESICLE		84	0.23288667	0.7827998	0.9054054	0.99537945	1.0	1642	tags=10%, list=8%, signal=10%	
GO_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION	GO_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION		39	0.27003613	0.7823295	0.83146065	0.99561745	1.0	2447	tags=21%, list=12%, signal=23%	
GO_POSITIVE_REGULATION_OF_REPRODUCTIVE_PROCESS	GO_POSITIVE_REGULATION_OF_REPRODUCTIVE_PROCESS		57	0.2548465	0.781865	0.86247087	0.9958031	1.0	2527	tags=16%, list=13%, signal=18%	
GO_NEGATIVE_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS	GO_NEGATIVE_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS		81	0.23491019	0.78132	0.93119264	0.9960845	1.0	3045	tags=22%, list=16%, signal=26%	
GO_CHROMOSOME_CONDENSATION	GO_CHROMOSOME_CONDENSATION		29	0.29093933	0.7808119	0.8	0.9963237	1.0	2779	tags=24%, list=14%, signal=28%	
GO_CHROMATIN_ASSEMBLY_OR_DISASSEMBLY	GO_CHROMATIN_ASSEMBLY_OR_DISASSEMBLY		107	0.22203821	0.78079915	0.955	0.9958059	1.0	3277	tags=21%, list=17%, signal=26%	
GO_NON_MOTILE_CILIUM	GO_NON_MOTILE_CILIUM		98	0.22560166	0.7802775	0.93363845	0.9960751	1.0	3630	tags=19%, list=18%, signal=24%	
GO_TONGUE_DEVELOPMENT	GO_TONGUE_DEVELOPMENT		17	0.3213932	0.7799475	0.7372093	0.9960038	1.0	263	tags=6%, list=1%, signal=6%	
GO_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	GO_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION		30	0.28133997	0.77978474	0.7973274	0.9957045	1.0	2341	tags=20%, list=12%, signal=23%	
GO_METANEPHRIC_EPITHELIUM_DEVELOPMENT	GO_METANEPHRIC_EPITHELIUM_DEVELOPMENT		19	0.30937505	0.7792228	0.78556263	0.99603033	1.0	405	tags=5%, list=2%, signal=5%	
GO_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY	GO_NEGATIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY		65	0.24121056	0.77889735	0.8997773	0.9959984	1.0	2931	tags=18%, list=15%, signal=22%	
GO_ACTIN_CYTOSKELETON_REORGANIZATION	GO_ACTIN_CYTOSKELETON_REORGANIZATION		91	0.22998942	0.77884096	0.92253524	0.99553937	1.0	1458	tags=12%, list=7%, signal=13%	
GO_ENDONUCLEASE_ACTIVITY_ACTIVE_WITH_EITHER_RIBO_OR_DEOXYRIBONUCLEIC_ACIDS_AND_PRODUCING_5_PHOSPHOMONOESTERS	GO_ENDONUCLEASE_ACTIVITY_ACTIVE_WITH_EITHER_RIBO_OR_DEOXYRIBONUCLEIC_ACIDS_AND_PRODUCING_5_PHOSPHOMONOESTERS		39	0.2653075	0.7788017	0.84322035	0.99506706	1.0	2875	tags=21%, list=15%, signal=24%	
GO_BASEMENT_MEMBRANE_ORGANIZATION	GO_BASEMENT_MEMBRANE_ORGANIZATION		28	0.28453958	0.77873015	0.8027211	0.9946324	1.0	2145	tags=14%, list=11%, signal=16%	
GO_SOLUTE_CATION_ANTIPORTER_ACTIVITY	GO_SOLUTE_CATION_ANTIPORTER_ACTIVITY		26	0.29642805	0.7783317	0.8175676	0.9947108	1.0	3945	tags=31%, list=20%, signal=38%	
GO_POSITIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	GO_POSITIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION		29	0.28092477	0.7780218	0.8422175	0.99462736	1.0	2510	tags=24%, list=13%, signal=28%	
GO_DENDRITIC_SPINE_DEVELOPMENT	GO_DENDRITIC_SPINE_DEVELOPMENT		92	0.23064436	0.7779357	0.9153318	0.9942192	1.0	3604	tags=23%, list=18%, signal=28%	
GO_REGULATION_OF_SPHINGOLIPID_BIOSYNTHETIC_PROCESS	GO_REGULATION_OF_SPHINGOLIPID_BIOSYNTHETIC_PROCESS		17	0.32568964	0.7775308	0.79697627	0.99430186	1.0	848	tags=12%, list=4%, signal=12%	
GO_NEGATIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION	GO_NEGATIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION		41	0.26322064	0.7772878	0.85583526	0.9941403	1.0	1180	tags=12%, list=6%, signal=13%	
GO_MEGAKARYOCYTE_DEVELOPMENT	GO_MEGAKARYOCYTE_DEVELOPMENT		16	0.32103914	0.7771605	0.78970915	0.9938052	1.0	2960	tags=38%, list=15%, signal=44%	
GO_ANTIPORTER_ACTIVITY	GO_ANTIPORTER_ACTIVITY		70	0.23572335	0.7770705	0.9432099	0.99340886	1.0	4075	tags=27%, list=21%, signal=34%	
GO_METALLOAMINOPEPTIDASE_ACTIVITY	GO_METALLOAMINOPEPTIDASE_ACTIVITY		20	0.30745634	0.77690274	0.8043956	0.9931487	1.0	901	tags=10%, list=5%, signal=10%	
GO_NEGATIVE_REGULATION_OF_BIOMINERALIZATION	GO_NEGATIVE_REGULATION_OF_BIOMINERALIZATION		25	0.29007444	0.77683294	0.82988507	0.9927145	1.0	2700	tags=20%, list=14%, signal=23%	
GO_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS	GO_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS		34	0.273173	0.7766715	0.8665105	0.9924533	1.0	2527	tags=18%, list=13%, signal=20%	
GO_MEMBRANE_PROTEIN_INTRACELLULAR_DOMAIN_PROTEOLYSIS	GO_MEMBRANE_PROTEIN_INTRACELLULAR_DOMAIN_PROTEOLYSIS		18	0.31378525	0.77638644	0.77565634	0.99236923	1.0	4756	tags=50%, list=24%, signal=66%	
GO_FAT_SOLUBLE_VITAMIN_BIOSYNTHETIC_PROCESS	GO_FAT_SOLUBLE_VITAMIN_BIOSYNTHETIC_PROCESS		15	0.32262874	0.77536005	0.795045	0.99336267	1.0	4759	tags=47%, list=24%, signal=62%	
GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I		74	0.23261784	0.77515143	0.9139535	0.9931587	1.0	2962	tags=22%, list=15%, signal=25%	
GO_GLUTATHIONE_DERIVATIVE_METABOLIC_PROCESS	GO_GLUTATHIONE_DERIVATIVE_METABOLIC_PROCESS		18	0.3219037	0.7748594	0.77375567	0.9930682	1.0	2594	tags=22%, list=13%, signal=26%	
GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_INTERCONVERSION	GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_INTERCONVERSION		29	0.27884522	0.77420765	0.83521444	0.99348	1.0	3372	tags=31%, list=17%, signal=37%	
GO_MEMBRANE_COAT	GO_MEMBRANE_COAT		89	0.22938208	0.7739074	0.9411765	0.9933927	1.0	3143	tags=19%, list=16%, signal=23%	
GO_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	GO_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION		30	0.27672046	0.77365154	0.8043956	0.9932478	1.0	1038	tags=10%, list=5%, signal=11%	
GO_POSTSYNAPSE_ASSEMBLY	GO_POSTSYNAPSE_ASSEMBLY		23	0.29440844	0.7734073	0.8261851	0.9931121	1.0	2620	tags=13%, list=13%, signal=15%	
GO_HYDROLASE_ACTIVITY_HYDROLYZING_O_GLYCOSYL_COMPOUNDS	GO_HYDROLASE_ACTIVITY_HYDROLYZING_O_GLYCOSYL_COMPOUNDS		73	0.23591495	0.77335274	0.92788464	0.9926787	1.0	5295	tags=38%, list=27%, signal=52%	
GO_AXONEME_ASSEMBLY	GO_AXONEME_ASSEMBLY		45	0.2601244	0.7733415	0.8433735	0.992165	1.0	2029	tags=13%, list=10%, signal=15%	
GO_SPINDLE_ORGANIZATION	GO_SPINDLE_ORGANIZATION		163	0.20970105	0.7731035	0.98160917	0.9919738	1.0	4006	tags=23%, list=20%, signal=29%	
GO_MEIOTIC_CHROMOSOME_SEGREGATION	GO_MEIOTIC_CHROMOSOME_SEGREGATION		68	0.23824406	0.77305645	0.9086651	0.99151397	1.0	3867	tags=24%, list=20%, signal=29%	
GO_HISTONE_DEACETYLASE_BINDING	GO_HISTONE_DEACETYLASE_BINDING		103	0.21924746	0.7729548	0.94186044	0.9911264	1.0	3684	tags=26%, list=19%, signal=32%	
GO_SPLICEOSOMAL_COMPLEX_ASSEMBLY	GO_SPLICEOSOMAL_COMPLEX_ASSEMBLY		56	0.24508853	0.7726991	0.9099526	0.9909741	1.0	3168	tags=18%, list=16%, signal=21%	
GO_GAMMA_TUBULIN_BINDING	GO_GAMMA_TUBULIN_BINDING		26	0.28867638	0.7724918	0.8127572	0.9907522	1.0	2034	tags=19%, list=10%, signal=21%	
GO_DEFINITIVE_HEMOPOIESIS	GO_DEFINITIVE_HEMOPOIESIS		19	0.3051767	0.7724224	0.7853774	0.99032503	1.0	5352	tags=42%, list=27%, signal=58%	
GO_REGULATION_OF_CELL_CYCLE_CHECKPOINT	GO_REGULATION_OF_CELL_CYCLE_CHECKPOINT		31	0.27999094	0.771681	0.852459	0.99092084	1.0	2238	tags=19%, list=11%, signal=22%	
GO_NEUROMUSCULAR_PROCESS_CONTROLLING_BALANCE	GO_NEUROMUSCULAR_PROCESS_CONTROLLING_BALANCE		39	0.26852742	0.77093047	0.86175114	0.99145854	1.0	1799	tags=15%, list=9%, signal=17%	
GO_REGULATION_OF_AMINO_ACID_TRANSPORT	GO_REGULATION_OF_AMINO_ACID_TRANSPORT		20	0.31045705	0.77070594	0.80172414	0.99124235	1.0	764	tags=10%, list=4%, signal=10%	
GO_CARTILAGE_DEVELOPMENT_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS	GO_CARTILAGE_DEVELOPMENT_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS		40	0.26165563	0.77047235	0.89497715	0.9910327	1.0	2012	tags=15%, list=10%, signal=17%	
GO_SCF_DEPENDENT_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	GO_SCF_DEPENDENT_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS		92	0.22756469	0.770375	0.94078946	0.9906452	1.0	3928	tags=30%, list=20%, signal=38%	
GO_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS	GO_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS		23	0.29574382	0.76996934	0.8040541	0.99070925	1.0	4086	tags=35%, list=21%, signal=44%	
GO_DETECTION_OF_EXTERNAL_BIOTIC_STIMULUS	GO_DETECTION_OF_EXTERNAL_BIOTIC_STIMULUS		16	0.32862115	0.7697468	0.8101545	0.9904924	1.0	2023	tags=25%, list=10%, signal=28%	
GO_DNA_REPLICATION_INITIATION	GO_DNA_REPLICATION_INITIATION		36	0.26829785	0.7697446	0.8632479	0.9899742	1.0	3586	tags=25%, list=18%, signal=31%	
